user_input,reference_contexts,reference,persona_name,query_style,query_length,synthesizer_name
"¿Por qué la Cuenta de Ahorro Vivienda exige un depósito de apertura de al menos UF 0,5 y qué implica esa UF en el proceso de apertura?","['Cuáles son los requisitos para la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nLos requisitos son:\n\nSer Persona Natural\n\nSer mayor de 18 años.\n\nNo tener otra Cuenta de Ahorro Vivienda en el sistema financiero.\n\nRealizar un Depósito de apertura de al menos UF 0,5.\n\nCuáles son los requisitos para la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab']","Para abrir una Cuenta de Ahorro Vivienda se debe realizar un depósito de apertura de al menos UF 0,5, además de ser persona natural mayor de 18 años y no tener otra Cuenta de Ahorro Vivienda en el sistema financiero.",Padre de Familia Pragmático,WEB_SEARCH_LIKE,LONG,single_hop_specific_query_synthesizer
¿Que beneficios hay pa' personas con discapacidad en los subsidios habitacionales?,['Beneficios para personas con discapacidad en programas Minvu DS1 Tramo 2\n\nRespuesta\n\nBeneficios para personas con discapacidad en programas Minvu\n\nEste subsidio habitacional considera una atención especial para grupos familiares que cuenten con algún integrante que pertenezca al Registro Nacional de la Discapacidad.\n\nLas medidas especiales establecidas son las siguientes:\n\nPuntaje adicional al momento de ser evaluada la postulación a este programa habitacional. Son 30 puntos por cada integrante del núcleo familiar declarado que acredite discapacidad.\n\nLas personas o familias que obtengan este subsidio recibirán un aporte adicional de hasta 20 UF u 80 UF en caso de movilidad reducida para financiar obras en la vivienda que contribuyan a superar las limitaciones que afecten al integrante del grupo familiarcon discapacidad.\n\nBeneficios para personas con discapacidad en programas Minvu DS1 Tramo 2\n\nFuente: https://www.minvu.gob.cl/beneficio/vivienda/subsidio-habitacional-para-comprar-una-vivienda-de-hasta-1600-uf-ds1/'],"Los subsidios habitacionales del Minvu consideran una atención especial para familias que tengan a algún integrante inscrito en el Registro Nacional de la Discapacidad. Cada persona con discapacidad declarada suma 30 puntos al puntaje de la postulación. Además, las familias que obtengan el subsidio pueden recibir un aporte adicional de hasta 20 UF, o hasta 80 UF si la familia tiene movilidad reducida, para financiar obras en la vivienda que ayuden a superar las limitaciones del integrante con discapacidad.",Estudiante Curioso,POOR_GRAMMAR,MEDIUM,single_hop_specific_query_synthesizer
¿Como me postulo al subsidio habitacional si tengo una persona con discapacidad en la familia?,"['<1-hop>\n\nQué es la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nEs una Cuenta unipersonal y reajustable de acuerdo a la variación de la UF, con la que puedes postular a Subsidio Habitacional.\n\nGana intereses y reajustes anualmente por los Depósitos mantenidos por 90 días o más en tu Cuenta. Además, te permite realizar giros de hasta 30 UF diarias, o montos mayores con un aviso de 7 días de anticipación.\n\nCon esta Cuenta de ahorro puedes postular al Subsidio Habitacional del D. S. Nº 40 de 2004 del Ministerio de Vivienda y Urbanismo, inmediatamente después de haber completado el ahorro mínimo exigido. También puedes postular al Subsidio General de Interés Territorial (ex Renovación Urbana) o de Rehabilitación Patrimonial contemplado en el D. S. Nº 40/2004 del MINVU.\n\nQué es la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab', '<2-hop>\n\nBeneficios para personas con discapacidad en programas Minvu DS1 Tramo 2\n\nRespuesta\n\nBeneficios para personas con discapacidad en programas Minvu\n\nEste subsidio habitacional considera una atención especial para grupos familiares que cuenten con algún integrante que pertenezca al Registro Nacional de la Discapacidad.\n\nLas medidas especiales establecidas son las siguientes:\n\nPuntaje adicional al momento de ser evaluada la postulación a este programa habitacional. Son 30 puntos por cada integrante del núcleo familiar declarado que acredite discapacidad.\n\nLas personas o familias que obtengan este subsidio recibirán un aporte adicional de hasta 20 UF u 80 UF en caso de movilidad reducida para financiar obras en la vivienda que contribuyan a superar las limitaciones que afecten al integrante del grupo familiarcon discapacidad.\n\nBeneficios para personas con discapacidad en programas Minvu DS1 Tramo 2\n\nFuente: https://www.minvu.gob.cl/beneficio/vivienda/subsidio-habitacional-para-comprar-una-vivienda-de-hasta-1600-uf-ds1/']","Para postular al subsidio habitacional debes abrir una Cuenta de Ahorro Vivienda, que es una cuenta unipersonal reajustable según la UF. Debes mantener depósitos por al menos 90 días y alcanzar el ahorro mínimo exigido; una vez cumplido, puedes solicitar el subsidio habitacional del D.S. Nº 40/2004 del MINVU. Si en tu núcleo familiar hay una persona con discapacidad registrada en el Registro Nacional de la Discapacidad, al postular al programa DS1 Tramo 2 recibirás un puntaje adicional de 30 puntos por cada integrante con discapacidad y, además, un aporte extra de hasta 20 UF (o hasta 80 UF si la discapacidad implica movilidad reducida) para financiar obras que superen las limitaciones del familiar. Así, combinando la cuenta de ahorro con los beneficios especiales por discapacidad, puedes acceder al subsidio habitacional.",,,,multi_hop_specific_query_synthesizer
¿Qué documentos y requisitos de pie debo cumplir al solicitar un crédito hipotecario?,"['<1-hop>\n\nQué es la cartola de gastos operacionales\n\nRespuesta\n\nEs el documento que muestra los movimientos y saldos relacionados a los gastos operacionales incurridos para cursar el crédito hipotecario, tales como: inscripción conservatoria, tasación, estudio de títulos y redacción de escritura.\n\nQué es la cartola de gastos operacionales', '<2-hop>\n\nPie para solicitar Crédito Hipotecario\n\nRespuesta\n\nEl pie (cuota contado) debe ser aportado con recursos propios y no debe corresponder a endeudamiento en BancoEstado u otras instituciones financieras.\n\nPie para solicitar Crédito Hipotecario']","Al solicitar un crédito hipotecario, debes presentar la cartola de gastos operacionales, que es el documento que muestra los movimientos y saldos de los gastos incurridos para cursar el crédito, como la inscripción conservatoria, la tasación, el estudio de títulos y la redacción de la escritura. Además, el pie (cuota contado) debe ser aportado con recursos propios y no puede provenir de endeudamiento en BancoEstado u otras instituciones financieras.",,,,multi_hop_specific_query_synthesizer
"¿Podrías explicarme cuál es la antigüedad laboral mínima que debo tener según mi tipo de ingreso para poder solicitar un crédito hipotecario, y además qué información contiene la cartola de gastos operacionales que se genera durante el proceso?","['<1-hop>\n\nAntigüedad y Situación Laboral para Solicitar Crédito Hipotecario\n\nRespuesta\n\nLa antigüedad laboral mínima requerida se encuentra en función de la actividad o tipo de ingreso del cliente. (diferencias en sitio público)\n\nAntigüedad y Situación Laboral para Solicitar Crédito Hipotecario', '<2-hop>\n\nQué es la cartola de gastos operacionales\n\nRespuesta\n\nEs el documento que muestra los movimientos y saldos relacionados a los gastos operacionales incurridos para cursar el crédito hipotecario, tales como: inscripción conservatoria, tasación, estudio de títulos y redacción de escritura.\n\nQué es la cartola de gastos operacionales']","La antigüedad laboral mínima requerida para solicitar un crédito hipotecario depende de la actividad o del tipo de ingreso del cliente. En cuanto a la cartola de gastos operacionales, se trata del documento que muestra los movimientos y saldos relacionados a los gastos operacionales incurridos para cursar el crédito hipotecario, incluyendo conceptos como inscripción conservatoria, tasación, estudio de títulos y redacción de escritura.",,,,multi_hop_specific_query_synthesizer
¿Qué debo hacer si no recuerdo mis credenciales de Banco en línea y es seguro compartir mi información personal en CASAVERSO?,"['<1-hop>\n\nQué pasa si no recuerdo mis credenciales de la Bance en línea\n\nRespuesta\n\nDebes ingresar al sitio web de BancoEstado y recuperar la clave Banco en línea y posterior a ello puedes acceder al portal CASAVERSO.\n\nQué pasa si no recuerdo mis credenciales de la Bance en línea', '<2-hop>\n\nEs seguro compartir mi información personal en CASAVERSO\n\nRespuesta\n\nComo en todos los portales de BancoEstado, la seguridad es una de nuestras principales preocupaciones. Puedes revisar el enlace Políticas de privacidad en el pie de página para informarte de todo lo relacionado a tratamiento de datos personales y uso de datos de navegación (cookies).\n\nEs seguro compartir mi información personal en CASAVERSO']","Si no recuerdas tus credenciales de Banco en línea, debes ingresar al sitio web de BancoEstado y recuperar la clave; una vez recuperada podrás acceder al portal CASAVERSO. En cuanto a la seguridad, en CASAVERSO la protección de tus datos es una prioridad y puedes revisar las Políticas de privacidad en el pie de página para conocer el tratamiento de datos personales y el uso de cookies.",,,,multi_hop_specific_query_synthesizer
como contrato la cuenta de ahorro vivienda en la app de BancoEstado y que tengo que cumplir pa postular al subsidio habitacional,"['<1-hop>\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nRespuesta\n\nPaso 1: Ingresa a la App Banco estado\n\nPaso 2: Dirígete a la opción menú productos\n\nPaso 3: Selecciona abrir Cuenta de Ahorro Vivienda\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab', '<2-hop>\n\nCuáles son los requisitos para la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nLos requisitos son:\n\nSer Persona Natural\n\nSer mayor de 18 años.\n\nNo tener otra Cuenta de Ahorro Vivienda en el sistema financiero.\n\nRealizar un Depósito de apertura de al menos UF 0,5.\n\nCuáles son los requisitos para la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab', '<3-hop>\n\nQué es la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nEs una Cuenta unipersonal y reajustable de acuerdo a la variación de la UF, con la que puedes postular a Subsidio Habitacional.\n\nGana intereses y reajustes anualmente por los Depósitos mantenidos por 90 días o más en tu Cuenta. Además, te permite realizar giros de hasta 30 UF diarias, o montos mayores con un aviso de 7 días de anticipación.\n\nCon esta Cuenta de ahorro puedes postular al Subsidio Habitacional del D. S. Nº 40 de 2004 del Ministerio de Vivienda y Urbanismo, inmediatamente después de haber completado el ahorro mínimo exigido. También puedes postular al Subsidio General de Interés Territorial (ex Renovación Urbana) o de Rehabilitación Patrimonial contemplado en el D. S. Nº 40/2004 del MINVU.\n\nQué es la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab']","Para contratar la cuenta de ahorro vivienda en la app de BancoEstado debes entrar a la app, ir al menú de productos y seleccionar la opción de abrir Cuenta de Ahorro Vivienda. Los requisitos son ser persona natural, ser mayor de 18 años, no tener otra Cuenta de Ahorro Vivienda en el sistema financiero y realizar un depósito de apertura de al menos 0,5 UF. Con esa cuenta puedes postular al subsidio habitacional una vez que hayas cumplido el ahorro mínimo exigido.",,,,multi_hop_abstract_query_synthesizer
¿Cómo contrato la Cuenta de Ahorro Vivienda usando la app de BancoEstado y qué requisitos debo cumplir para postular al Subsidio Habitacional?,"['<1-hop>\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nRespuesta\n\nPaso 1: Ingresa a la App Banco estado\n\nPaso 2: Dirígete a la opción menú productos\n\nPaso 3: Selecciona abrir Cuenta de Ahorro Vivienda\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab', '<2-hop>\n\nCuáles son los requisitos para la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nLos requisitos son:\n\nSer Persona Natural\n\nSer mayor de 18 años.\n\nNo tener otra Cuenta de Ahorro Vivienda en el sistema financiero.\n\nRealizar un Depósito de apertura de al menos UF 0,5.\n\nCuáles son los requisitos para la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab', '<3-hop>\n\nQué es la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nEs una Cuenta unipersonal y reajustable de acuerdo a la variación de la UF, con la que puedes postular a Subsidio Habitacional.\n\nGana intereses y reajustes anualmente por los Depósitos mantenidos por 90 días o más en tu Cuenta. Además, te permite realizar giros de hasta 30 UF diarias, o montos mayores con un aviso de 7 días de anticipación.\n\nCon esta Cuenta de ahorro puedes postular al Subsidio Habitacional del D. S. Nº 40 de 2004 del Ministerio de Vivienda y Urbanismo, inmediatamente después de haber completado el ahorro mínimo exigido. También puedes postular al Subsidio General de Interés Territorial (ex Renovación Urbana) o de Rehabilitación Patrimonial contemplado en el D. S. Nº 40/2004 del MINVU.\n\nQué es la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab']","Para contratar la Cuenta de Ahorro Vivienda a través de la app de BancoEstado, ingresa a la app, dirígete al menú de productos y selecciona la opción ""Abrir Cuenta de Ahorro Vivienda"". Los requisitos son: ser persona natural, ser mayor de 18 años, no tener otra Cuenta de Ahorro Vivienda en el sistema financiero y realizar un depósito de apertura de al menos UF 0,5. Con la cuenta abierta y cumpliendo el ahorro mínimo exigido, puedes postular al Subsidio Habitacional del D.S. Nº 40 de 2004 del Ministerio de Vivienda y Urbanismo.",,,,multi_hop_abstract_query_synthesizer
¿Cómo puedo abrir una cuenta de ahorro vivienda y cuál es el depósito de apertura mínimo que debo hacer en UF?,"['<1-hop>\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nRespuesta\n\nPaso 1: Ingresa a la App Banco estado\n\nPaso 2: Dirígete a la opción menú productos\n\nPaso 3: Selecciona abrir Cuenta de Ahorro Vivienda\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab', '<2-hop>\n\nCuáles son los requisitos para la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nLos requisitos son:\n\nSer Persona Natural\n\nSer mayor de 18 años.\n\nNo tener otra Cuenta de Ahorro Vivienda en el sistema financiero.\n\nRealizar un Depósito de apertura de al menos UF 0,5.\n\nCuáles son los requisitos para la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab', '<3-hop>\n\nQué es la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nEs una Cuenta unipersonal y reajustable de acuerdo a la variación de la UF, con la que puedes postular a Subsidio Habitacional.\n\nGana intereses y reajustes anualmente por los Depósitos mantenidos por 90 días o más en tu Cuenta. Además, te permite realizar giros de hasta 30 UF diarias, o montos mayores con un aviso de 7 días de anticipación.\n\nCon esta Cuenta de ahorro puedes postular al Subsidio Habitacional del D. S. Nº 40 de 2004 del Ministerio de Vivienda y Urbanismo, inmediatamente después de haber completado el ahorro mínimo exigido. También puedes postular al Subsidio General de Interés Territorial (ex Renovación Urbana) o de Rehabilitación Patrimonial contemplado en el D. S. Nº 40/2004 del MINVU.\n\nQué es la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab']","Para contratar la Cuenta de Ahorro Vivienda debes ingresar a la App de Banco Estado, dirigirte al menú de productos y seleccionar la opción “Abrir Cuenta de Ahorro Vivienda”. Además, el requisito de apertura es realizar un depósito inicial de al menos 0,5 UF.",,,,multi_hop_abstract_query_synthesizer
como abro cuenta de ahorro vivienda y cuanto tengo que depositar minimo en UF?,"['<1-hop>\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nRespuesta\n\nPaso 1: Ingresa a la App Banco estado\n\nPaso 2: Dirígete a la opción menú productos\n\nPaso 3: Selecciona abrir Cuenta de Ahorro Vivienda\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab', '<2-hop>\n\nCuáles son los requisitos para la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nLos requisitos son:\n\nSer Persona Natural\n\nSer mayor de 18 años.\n\nNo tener otra Cuenta de Ahorro Vivienda en el sistema financiero.\n\nRealizar un Depósito de apertura de al menos UF 0,5.\n\nCuáles son los requisitos para la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab', '<3-hop>\n\nQué es la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nEs una Cuenta unipersonal y reajustable de acuerdo a la variación de la UF, con la que puedes postular a Subsidio Habitacional.\n\nGana intereses y reajustes anualmente por los Depósitos mantenidos por 90 días o más en tu Cuenta. Además, te permite realizar giros de hasta 30 UF diarias, o montos mayores con un aviso de 7 días de anticipación.\n\nCon esta Cuenta de ahorro puedes postular al Subsidio Habitacional del D. S. Nº 40 de 2004 del Ministerio de Vivienda y Urbanismo, inmediatamente después de haber completado el ahorro mínimo exigido. También puedes postular al Subsidio General de Interés Territorial (ex Renovación Urbana) o de Rehabilitación Patrimonial contemplado en el D. S. Nº 40/2004 del MINVU.\n\nQué es la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab']","Para abrir la cuenta de ahorro vivienda debes ingresar a la App Banco Estado, ir al menú de productos y seleccionar la opción ""Abrir Cuenta de Ahorro Vivienda"". Además, el requisito de apertura es realizar un depósito de al menos UF 0,5.",,,,multi_hop_abstract_query_synthesizer
