user_input,reference_contexts,reference,persona_name,query_style,query_length,synthesizer_name
¿Qué beneficios ofrecen los programas Minvu a personas con discapacidad?,['Beneficios para personas con discapacidad en programas Minvu DS1 Tramo 2\n\nRespuesta\n\nBeneficios para personas con discapacidad en programas Minvu\n\nEste subsidio habitacional considera una atención especial para grupos familiares que cuenten con algún integrante que pertenezca al Registro Nacional de la Discapacidad.\n\nLas medidas especiales establecidas son las siguientes:\n\nPuntaje adicional al momento de ser evaluada la postulación a este programa habitacional. Son 30 puntos por cada integrante del núcleo familiar declarado que acredite discapacidad.\n\nLas personas o familias que obtengan este subsidio recibirán un aporte adicional de hasta 20 UF u 80 UF en caso de movilidad reducida para financiar obras en la vivienda que contribuyan a superar las limitaciones que afecten al integrante del grupo familiarcon discapacidad.\n\nBeneficios para personas con discapacidad en programas Minvu DS1 Tramo 2\n\nFuente: https://www.minvu.gob.cl/beneficio/vivienda/subsidio-habitacional-para-comprar-una-vivienda-de-hasta-1600-uf-ds1/'],"Los programas Minvu otorgan, a familias con integrantes con discapacidad, un puntaje adicional de 30 puntos por cada persona declarada con discapacidad al evaluar la postulación, y un aporte extra de hasta 20 UF (o hasta 80 UF en caso de movilidad reducida) para financiar obras que eliminen las limitaciones del integrante con discapacidad.",Estudiante Curioso,PERFECT_GRAMMAR,SHORT,single_hop_specific_query_synthesizer
"Oye, ¿me puedes decir qué es el Nuevo Portal CASAVERSO y pa' qué sirve, si es de BancoEstado y cómo ayuda a los clientes con el mercado de casas y esas cosas?","['El Nuevo Portal CASAVERSO es de BancoEstado\n\nRespuesta\n\nSí, este nuevo portal ha sido desarrollado por BancoEstado considerando las necesidades de los clientes, las condiciones actuales y futuras del mercado inmobiliario y las nuevas tecnologías emergentes a nivel mundial.\n\nEl Nuevo Portal CASAVERSO es de BancoEstado']","El Nuevo Portal CASAVERSO es de BancoEstado. Fue desarrollado por BancoEstado considerando las necesidades de los clientes, las condiciones actuales y futuras del mercado inmobiliario y las nuevas tecnologías emergentes a nivel mundial.",Padre de Familia Pragmático,POOR_GRAMMAR,LONG,single_hop_specific_query_synthesizer
¿Cual es la renta mínima y el pie que necesito pa solicitar un crédito hipotecario?,"['<1-hop>\n\nRenta líquida Mínima para Solicitar Crédito Hipotecario\n\nRespuesta\n\nSueldo líquido mayor o igual a $600.000 con opción de complementar renta con un codeudor, con o sin vínculo, o segundo comprador. Sujeto a evaluación comercial y de riesgo vigente al momento de otorgamiento del crédito.\n\nOpción de complementar renta con un codeudor, con o sin vínculo, o un segundo o tercer comprador. La renta de ambos ingresos debe ser mayor o igual a $900.000 pesos líquidos.\n\nPara complementación de renta, el titular del crédito debe cumplir con la renta mínima de $600.000. Sujeto a evaluación comercial y de riesgo vigente al momento de otorgamiento del crédito.\n\nEn caso de requerir un aval, este deberá ser evaluado en forma independiente de la misma forma que el deudor directo , deberá calificar en todos los aspectos de la evaluación y cumplir con todas las normativas vigentes por sí solo.\n\nValor del dividendo a pagar hasta el 30% de tus ingresos mensuales.\n\nRenta líquida Mínima para Solicitar Crédito Hipotecario', '<2-hop>\n\nPie para solicitar Crédito Hipotecario\n\nRespuesta\n\nEl pie (cuota contado) debe ser aportado con recursos propios y no debe corresponder a endeudamiento en BancoEstado u otras instituciones financieras.\n\nPie para solicitar Crédito Hipotecario']","Para postular a un crédito hipotecario debes tener un sueldo líquido de al menos $600.000. Si cuentas con un codeudor o un segundo comprador, la suma de sus ingresos debe ser igual o superior a $900.000. Además, el pie debe ser aportado con recursos propios, no puede provenir de un préstamo u otro endeudamiento en BancoEstado u otras instituciones. El valor del dividendo no debe superar el 30 % de tus ingresos mensuales.",,,,multi_hop_specific_query_synthesizer
cual es el depósiito minimo en UF pa abrir la cuenta de ahorro vivienda?,"['<1-hop>\n\nCuáles son los requisitos para la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nLos requisitos son:\n\nSer Persona Natural\n\nSer mayor de 18 años.\n\nNo tener otra Cuenta de Ahorro Vivienda en el sistema financiero.\n\nRealizar un Depósito de apertura de al menos UF 0,5.\n\nCuáles son los requisitos para la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab', '<2-hop>\n\nQué es la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nEs una Cuenta unipersonal y reajustable de acuerdo a la variación de la UF, con la que puedes postular a Subsidio Habitacional.\n\nGana intereses y reajustes anualmente por los Depósitos mantenidos por 90 días o más en tu Cuenta. Además, te permite realizar giros de hasta 30 UF diarias, o montos mayores con un aviso de 7 días de anticipación.\n\nCon esta Cuenta de ahorro puedes postular al Subsidio Habitacional del D. S. Nº 40 de 2004 del Ministerio de Vivienda y Urbanismo, inmediatamente después de haber completado el ahorro mínimo exigido. También puedes postular al Subsidio General de Interés Territorial (ex Renovación Urbana) o de Rehabilitación Patrimonial contemplado en el D. S. Nº 40/2004 del MINVU.\n\nQué es la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab']","El depósito de apertura mínimo es de al menos UF 0,5. Ese monto es uno de los requisitos para abrir una Cuenta de Ahorro Vivienda, la cual es una cuenta unipersonal y se reajusta de acuerdo a la variación de la UF, permite postular al subsidio habitacional y genera intereses y reajustes anuales sobre los depósitos mantenidos por 90 días o más.",,,,multi_hop_specific_query_synthesizer
como postulo al subsidio habitacional si tengo familiar con discapacidad,"['<1-hop>\n\nQué es la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nEs una Cuenta unipersonal y reajustable de acuerdo a la variación de la UF, con la que puedes postular a Subsidio Habitacional.\n\nGana intereses y reajustes anualmente por los Depósitos mantenidos por 90 días o más en tu Cuenta. Además, te permite realizar giros de hasta 30 UF diarias, o montos mayores con un aviso de 7 días de anticipación.\n\nCon esta Cuenta de ahorro puedes postular al Subsidio Habitacional del D. S. Nº 40 de 2004 del Ministerio de Vivienda y Urbanismo, inmediatamente después de haber completado el ahorro mínimo exigido. También puedes postular al Subsidio General de Interés Territorial (ex Renovación Urbana) o de Rehabilitación Patrimonial contemplado en el D. S. Nº 40/2004 del MINVU.\n\nQué es la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab', '<2-hop>\n\nBeneficios para personas con discapacidad en programas Minvu DS1 Tramo 2\n\nRespuesta\n\nBeneficios para personas con discapacidad en programas Minvu\n\nEste subsidio habitacional considera una atención especial para grupos familiares que cuenten con algún integrante que pertenezca al Registro Nacional de la Discapacidad.\n\nLas medidas especiales establecidas son las siguientes:\n\nPuntaje adicional al momento de ser evaluada la postulación a este programa habitacional. Son 30 puntos por cada integrante del núcleo familiar declarado que acredite discapacidad.\n\nLas personas o familias que obtengan este subsidio recibirán un aporte adicional de hasta 20 UF u 80 UF en caso de movilidad reducida para financiar obras en la vivienda que contribuyan a superar las limitaciones que afecten al integrante del grupo familiarcon discapacidad.\n\nBeneficios para personas con discapacidad en programas Minvu DS1 Tramo 2\n\nFuente: https://www.minvu.gob.cl/beneficio/vivienda/subsidio-habitacional-para-comprar-una-vivienda-de-hasta-1600-uf-ds1/']","Para postular al subsidio habitacional primero debes abrir una Cuenta de Ahorro Vivienda, que es una cuenta unipersonal reajustable en UF. Debes mantener depósitos por 90 días o más y alcanzar el ahorro mínimo exigido; una vez cumplido, puedes postular al subsidio habitacional del D.S. Nº 40 de 2004 del MINVU. Si en tu núcleo familiar hay una persona con discapacidad registrada en el Registro Nacional de la Discapacidad, el programa otorga puntaje adicional (30 puntos por cada integrante con discapacidad) y un aporte extra de hasta 20 UF, o hasta 80 UF si la discapacidad implica movilidad reducida, para financiar obras que eliminen limitaciones en la vivienda.",,,,multi_hop_specific_query_synthesizer
¿Es seguro usar CASAVERSO y qué debo hacer si olvido mis credenciales de Banco en línea?,"['<1-hop>\n\nEs seguro compartir mi información personal en CASAVERSO\n\nRespuesta\n\nComo en todos los portales de BancoEstado, la seguridad es una de nuestras principales preocupaciones. Puedes revisar el enlace Políticas de privacidad en el pie de página para informarte de todo lo relacionado a tratamiento de datos personales y uso de datos de navegación (cookies).\n\nEs seguro compartir mi información personal en CASAVERSO', '<2-hop>\n\nQué pasa si no recuerdo mis credenciales de la Bance en línea\n\nRespuesta\n\nDebes ingresar al sitio web de BancoEstado y recuperar la clave Banco en línea y posterior a ello puedes acceder al portal CASAVERSO.\n\nQué pasa si no recuerdo mis credenciales de la Bance en línea']","Sí, compartir tu información personal en CASAVERSO es seguro porque, al igual que en todos los portales de BancoEstado, la seguridad es una prioridad; puedes consultar las Políticas de privacidad en el pie de página para conocer el tratamiento de datos personales y el uso de cookies. Si no recuerdas tus credenciales de Banco en línea, debes ingresar al sitio web de BancoEstado y recuperar la clave; una vez recuperada, podrás acceder nuevamente al portal CASAVERSO.",,,,multi_hop_specific_query_synthesizer
como contrato la cuenta de ahorro vivienda y como la variacion de la UF me afecta,"['<1-hop>\n\nQué es la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nEs una Cuenta unipersonal y reajustable de acuerdo a la variación de la UF, con la que puedes postular a Subsidio Habitacional.\n\nGana intereses y reajustes anualmente por los Depósitos mantenidos por 90 días o más en tu Cuenta. Además, te permite realizar giros de hasta 30 UF diarias, o montos mayores con un aviso de 7 días de anticipación.\n\nCon esta Cuenta de ahorro puedes postular al Subsidio Habitacional del D. S. Nº 40 de 2004 del Ministerio de Vivienda y Urbanismo, inmediatamente después de haber completado el ahorro mínimo exigido. También puedes postular al Subsidio General de Interés Territorial (ex Renovación Urbana) o de Rehabilitación Patrimonial contemplado en el D. S. Nº 40/2004 del MINVU.\n\nQué es la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab', '<2-hop>\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nRespuesta\n\nPaso 1: Ingresa a la App Banco estado\n\nPaso 2: Dirígete a la opción menú productos\n\nPaso 3: Selecciona abrir Cuenta de Ahorro Vivienda\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab']","La Cuenta de Ahorro Vivienda es una cuenta unipersonal que se reajusta de acuerdo a la variación de la UF, por lo que cuando la UF sube el saldo y los intereses de la cuenta se actualizan al nuevo valor de la UF. Para contratarla debes ingresar a la App Banco Estado, dirigirte al menú de productos y seleccionar la opción ""Abrir Cuenta de Ahorro Vivienda"".",,,,multi_hop_abstract_query_synthesizer
¿Cómo contrato la Cuenta de Ahorro Vivienda para poder postular al Subsidio Habitacional?,"['<1-hop>\n\nQué es la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nEs una Cuenta unipersonal y reajustable de acuerdo a la variación de la UF, con la que puedes postular a Subsidio Habitacional.\n\nGana intereses y reajustes anualmente por los Depósitos mantenidos por 90 días o más en tu Cuenta. Además, te permite realizar giros de hasta 30 UF diarias, o montos mayores con un aviso de 7 días de anticipación.\n\nCon esta Cuenta de ahorro puedes postular al Subsidio Habitacional del D. S. Nº 40 de 2004 del Ministerio de Vivienda y Urbanismo, inmediatamente después de haber completado el ahorro mínimo exigido. También puedes postular al Subsidio General de Interés Territorial (ex Renovación Urbana) o de Rehabilitación Patrimonial contemplado en el D. S. Nº 40/2004 del MINVU.\n\nQué es la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab', '<2-hop>\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nRespuesta\n\nPaso 1: Ingresa a la App Banco estado\n\nPaso 2: Dirígete a la opción menú productos\n\nPaso 3: Selecciona abrir Cuenta de Ahorro Vivienda\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab']","La Cuenta de Ahorro Vivienda es una cuenta unipersonal y reajustable según la variación de la UF; permite postular al Subsidio Habitacional del D.S. Nº 40/2004 una vez que hayas completado el ahorro mínimo exigido. Para contratarla, debes ingresar a la App de Banco Estado, dirigirte al menú de productos y seleccionar la opción de abrir una Cuenta de Ahorro Vivienda.",,,,multi_hop_abstract_query_synthesizer
¿Cómo puedo abrir una Cunta de Ahorro Vivienda pa' postular al Subsidio Habitacional y qué tengo que cumplir en cuanto al ahorro mínimmo exigido?,"['<1-hop>\n\nQué es la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nEs una Cuenta unipersonal y reajustable de acuerdo a la variación de la UF, con la que puedes postular a Subsidio Habitacional.\n\nGana intereses y reajustes anualmente por los Depósitos mantenidos por 90 días o más en tu Cuenta. Además, te permite realizar giros de hasta 30 UF diarias, o montos mayores con un aviso de 7 días de anticipación.\n\nCon esta Cuenta de ahorro puedes postular al Subsidio Habitacional del D. S. Nº 40 de 2004 del Ministerio de Vivienda y Urbanismo, inmediatamente después de haber completado el ahorro mínimo exigido. También puedes postular al Subsidio General de Interés Territorial (ex Renovación Urbana) o de Rehabilitación Patrimonial contemplado en el D. S. Nº 40/2004 del MINVU.\n\nQué es la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab', '<2-hop>\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nRespuesta\n\nPaso 1: Ingresa a la App Banco estado\n\nPaso 2: Dirígete a la opción menú productos\n\nPaso 3: Selecciona abrir Cuenta de Ahorro Vivienda\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab']","La Cuenta de Ahorro Vivienda es una cuenta unipersonal y reajustable según la variación de la UF, que te permite postular al Subsidio Habitacional una vez que hayas completado el ahorro mínimo exigido. Para abrirla, debes ingresar a la App Banco Estado, dirigirte al menú de productos y seleccionar la opción de abrir Cuenta de Ahorro Vivienda. El texto no especifica el monto exacto del ahorro mínimo, solo indica que debe estar completado antes de poder postular al subsidio.",,,,multi_hop_abstract_query_synthesizer
¿Cómo puedo abrir una Cuenta de Ahorro Vivienda y de qué forma la variación de la UF influye en ella?,"['<1-hop>\n\nQué es la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nEs una Cuenta unipersonal y reajustable de acuerdo a la variación de la UF, con la que puedes postular a Subsidio Habitacional.\n\nGana intereses y reajustes anualmente por los Depósitos mantenidos por 90 días o más en tu Cuenta. Además, te permite realizar giros de hasta 30 UF diarias, o montos mayores con un aviso de 7 días de anticipación.\n\nCon esta Cuenta de ahorro puedes postular al Subsidio Habitacional del D. S. Nº 40 de 2004 del Ministerio de Vivienda y Urbanismo, inmediatamente después de haber completado el ahorro mínimo exigido. También puedes postular al Subsidio General de Interés Territorial (ex Renovación Urbana) o de Rehabilitación Patrimonial contemplado en el D. S. Nº 40/2004 del MINVU.\n\nQué es la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab', '<2-hop>\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nRespuesta\n\nPaso 1: Ingresa a la App Banco estado\n\nPaso 2: Dirígete a la opción menú productos\n\nPaso 3: Selecciona abrir Cuenta de Ahorro Vivienda\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab']","La Cuenta de Ahorro Vivienda es una cuenta unipersonal que se reajusta de acuerdo a la variación de la UF; así, los saldos y los intereses se actualizan conforme cambia ese índice. Para contratarla, debes ingresar a la App de Banco Estado, ir al menú de productos y seleccionar la opción “abrir Cuenta de Ahorro Vivienda”.",,,,multi_hop_abstract_query_synthesizer
