user_input,reference_contexts,reference,persona_name,query_style,query_length,synthesizer_name
¡JARRR! ¿Cuáles son los requisitos que pide BancoEstado para abrir una Cuenta de Ahorro Vivienda?,"['Cuáles son los requisitos para la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nLos requisitos son:\n\nSer Persona Natural\n\nSer mayor de 18 años.\n\nNo tener otra Cuenta de Ahorro Vivienda en el sistema financiero.\n\nRealizar un Depósito de apertura de al menos UF 0,5.\n\nCuáles son los requisitos para la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab']","Los requisitos son: ser Persona Natural; ser mayor de 18 años; no tener otra Cuenta de Ahorro Vivienda en el sistema financiero; y realizar un depósito de apertura de al menos UF 0,5.",Padre de Familia Pragmático,PERFECT_GRAMMAR,MEDIUM,single_hop_specific_query_synthesizer
¿Qué beneficios otorga el Registro Nacional de la Discapacidad en los subsidios habitacionales del Minvu?,['Beneficios para personas con discapacidad en programas Minvu DS1 Tramo 2\n\nRespuesta\n\nBeneficios para personas con discapacidad en programas Minvu\n\nEste subsidio habitacional considera una atención especial para grupos familiares que cuenten con algún integrante que pertenezca al Registro Nacional de la Discapacidad.\n\nLas medidas especiales establecidas son las siguientes:\n\nPuntaje adicional al momento de ser evaluada la postulación a este programa habitacional. Son 30 puntos por cada integrante del núcleo familiar declarado que acredite discapacidad.\n\nLas personas o familias que obtengan este subsidio recibirán un aporte adicional de hasta 20 UF u 80 UF en caso de movilidad reducida para financiar obras en la vivienda que contribuyan a superar las limitaciones que afecten al integrante del grupo familiarcon discapacidad.\n\nBeneficios para personas con discapacidad en programas Minvu DS1 Tramo 2\n\nFuente: https://www.minvu.gob.cl/beneficio/vivienda/subsidio-habitacional-para-comprar-una-vivienda-de-hasta-1600-uf-ds1/'],"El programa otorga un puntaje adicional de 30 puntos por cada integrante del núcleo familiar que tenga una discapacidad registrada en el Registro Nacional de la Discapacidad, y un aporte adicional de hasta 20 UF (o 80 UF en caso de movilidad reducida) para financiar obras que superen las limitaciones del integrante con discapacidad.",Estudiante Curioso,WEB_SEARCH_LIKE,SHORT,single_hop_specific_query_synthesizer
"¡Arr, compadre! Quiero saber si es seguro meter mis datos personales en CASAVERSO y, si se me olvida la clave de Banco en línea, cómo hago pa' recuperarla y seguir usando el portal, ¿me puedes explicar?","['<1-hop>\n\nEs seguro compartir mi información personal en CASAVERSO\n\nRespuesta\n\nComo en todos los portales de BancoEstado, la seguridad es una de nuestras principales preocupaciones. Puedes revisar el enlace Políticas de privacidad en el pie de página para informarte de todo lo relacionado a tratamiento de datos personales y uso de datos de navegación (cookies).\n\nEs seguro compartir mi información personal en CASAVERSO', '<2-hop>\n\nQué pasa si no recuerdo mis credenciales de la Bance en línea\n\nRespuesta\n\nDebes ingresar al sitio web de BancoEstado y recuperar la clave Banco en línea y posterior a ello puedes acceder al portal CASAVERSO.\n\nQué pasa si no recuerdo mis credenciales de la Bance en línea']","En CASAVERSO la seguridad es una de las principales preocupaciones, al igual que en todos los portales de BancoEstado. Puedes revisar el enlace de Políticas de privacidad en el pie de página para conocer el tratamiento de tus datos personales y el uso de cookies, lo que indica que es seguro compartir tu información. Si se te olvida la clave de Banco en línea, debes ingresar al sitio web de BancoEstado y usar la opción de recuperación de la clave Banco en línea; una vez recuperada, podrás acceder al portal CASAVERSO sin problemas.",,,,multi_hop_specific_query_synthesizer
"¿Cómo puedo abrir una Cuenta de Ahorro Vivienda, cumplir con el ahorro mínimo y usarla para postular al subsidio habitacional del MINVU, y además qué beneficios adicionales obtengo si en mi familia hay una persona con discapacidad registrada?","['<1-hop>\n\nQué es la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nEs una Cuenta unipersonal y reajustable de acuerdo a la variación de la UF, con la que puedes postular a Subsidio Habitacional.\n\nGana intereses y reajustes anualmente por los Depósitos mantenidos por 90 días o más en tu Cuenta. Además, te permite realizar giros de hasta 30 UF diarias, o montos mayores con un aviso de 7 días de anticipación.\n\nCon esta Cuenta de ahorro puedes postular al Subsidio Habitacional del D. S. Nº 40 de 2004 del Ministerio de Vivienda y Urbanismo, inmediatamente después de haber completado el ahorro mínimo exigido. También puedes postular al Subsidio General de Interés Territorial (ex Renovación Urbana) o de Rehabilitación Patrimonial contemplado en el D. S. Nº 40/2004 del MINVU.\n\nQué es la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab', '<2-hop>\n\nBeneficios para personas con discapacidad en programas Minvu DS1 Tramo 2\n\nRespuesta\n\nBeneficios para personas con discapacidad en programas Minvu\n\nEste subsidio habitacional considera una atención especial para grupos familiares que cuenten con algún integrante que pertenezca al Registro Nacional de la Discapacidad.\n\nLas medidas especiales establecidas son las siguientes:\n\nPuntaje adicional al momento de ser evaluada la postulación a este programa habitacional. Son 30 puntos por cada integrante del núcleo familiar declarado que acredite discapacidad.\n\nLas personas o familias que obtengan este subsidio recibirán un aporte adicional de hasta 20 UF u 80 UF en caso de movilidad reducida para financiar obras en la vivienda que contribuyan a superar las limitaciones que afecten al integrante del grupo familiarcon discapacidad.\n\nBeneficios para personas con discapacidad en programas Minvu DS1 Tramo 2\n\nFuente: https://www.minvu.gob.cl/beneficio/vivienda/subsidio-habitacional-para-comprar-una-vivienda-de-hasta-1600-uf-ds1/']","Para abrir una Cuenta de Ahorro Vivienda debes solicitar una cuenta unipersonal en Banco Estado; es reajustable según la variación de la UF y genera intereses y reajustes anuales por los depósitos que mantengas 90 días o más. Con los depósitos que mantengas, una vez que alcances el ahorro mínimo exigido, puedes postular al Subsidio Habitacional del D.S. Nº 40 de 2004 del Ministerio de Vivienda y Urbanismo (MINVU) o al Subsidio General de Interés Territorial. Si en tu núcleo familiar hay una persona inscrita en el Registro Nacional de la Discapacidad, al postular al programa DS 1 Tramo 2 del MINVU recibirás un puntaje adicional de 30 puntos por cada integrante con discapacidad y, en caso de ser aprobado, un aporte adicional de hasta 20 UF (o hasta 80 UF si la familia tiene movilidad reducida) para financiar obras que eliminen las limitaciones de la vivienda. Así, al combinar la Cuenta de Ahorro Vivienda con los beneficios especiales del MINVU para personas con discapacidad, puedes mejorar tus posibilidades de obtener el subsidio y contar con recursos extra para adaptar la vivienda.",,,,multi_hop_specific_query_synthesizer
"¿Si quiero abrir una cuenta de ahorro vivienda con el depósito de UF 0,5, cómo se relaciona eso con los UF que me pueden dar como subsidio si soy una persona con discapacidad?","['<1-hop>\n\nCuáles son los requisitos para la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nLos requisitos son:\n\nSer Persona Natural\n\nSer mayor de 18 años.\n\nNo tener otra Cuenta de Ahorro Vivienda en el sistema financiero.\n\nRealizar un Depósito de apertura de al menos UF 0,5.\n\nCuáles son los requisitos para la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab', '<2-hop>\n\nBeneficios para personas con discapacidad en programas Minvu DS1 Tramo 2\n\nRespuesta\n\nBeneficios para personas con discapacidad en programas Minvu\n\nEste subsidio habitacional considera una atención especial para grupos familiares que cuenten con algún integrante que pertenezca al Registro Nacional de la Discapacidad.\n\nLas medidas especiales establecidas son las siguientes:\n\nPuntaje adicional al momento de ser evaluada la postulación a este programa habitacional. Son 30 puntos por cada integrante del núcleo familiar declarado que acredite discapacidad.\n\nLas personas o familias que obtengan este subsidio recibirán un aporte adicional de hasta 20 UF u 80 UF en caso de movilidad reducida para financiar obras en la vivienda que contribuyan a superar las limitaciones que afecten al integrante del grupo familiarcon discapacidad.\n\nBeneficios para personas con discapacidad en programas Minvu DS1 Tramo 2\n\nFuente: https://www.minvu.gob.cl/beneficio/vivienda/subsidio-habitacional-para-comprar-una-vivienda-de-hasta-1600-uf-ds1/']","Para abrir una Cuenta de Ahorro Vivienda debes ser persona natural mayor de 18 años, no tener otra cuenta del mismo tipo y hacer un depósito de apertura de al menos UF 0,5. Si además eres una persona con discapacidad y postulas al subsidio habitacional del Minvu DS1 Tramo 2, puedes recibir un aporte adicional de hasta 20 UF, o hasta 80 UF si tienes movilidad reducida, para financiar obras que mejoren la vivienda. El depósito de UF 0,5 es solo un requisito de apertura; el beneficio de UF que otorga el subsidio es independiente y se suma después de cumplir con los requisitos del programa.",,,,multi_hop_specific_query_synthesizer
¿Cuál es el depósito mínimo en UF para abrir la Cuenta de Ahorro Vivienda y qué ventajas ofrece?,"['<1-hop>\n\nCuáles son los requisitos para la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nLos requisitos son:\n\nSer Persona Natural\n\nSer mayor de 18 años.\n\nNo tener otra Cuenta de Ahorro Vivienda en el sistema financiero.\n\nRealizar un Depósito de apertura de al menos UF 0,5.\n\nCuáles son los requisitos para la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab', '<2-hop>\n\nQué es la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nEs una Cuenta unipersonal y reajustable de acuerdo a la variación de la UF, con la que puedes postular a Subsidio Habitacional.\n\nGana intereses y reajustes anualmente por los Depósitos mantenidos por 90 días o más en tu Cuenta. Además, te permite realizar giros de hasta 30 UF diarias, o montos mayores con un aviso de 7 días de anticipación.\n\nCon esta Cuenta de ahorro puedes postular al Subsidio Habitacional del D. S. Nº 40 de 2004 del Ministerio de Vivienda y Urbanismo, inmediatamente después de haber completado el ahorro mínimo exigido. También puedes postular al Subsidio General de Interés Territorial (ex Renovación Urbana) o de Rehabilitación Patrimonial contemplado en el D. S. Nº 40/2004 del MINVU.\n\nQué es la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab']","El depósito de apertura mínimo es de 0,5 UF. La Cuenta de Ahorro Vivienda es una cuenta unipersonal reajustable según la variación de la UF; permite postular al Subsidio Habitacional del DS Nº 40/2004 y a otros subsidios del MINVU; genera intereses y reajustes anuales por los depósitos que permanezcan 90 días o más; y permite giros de hasta 30 UF diarios (o montos mayores con aviso de 7 días).",,,,multi_hop_specific_query_synthesizer
¿Cómo puedo abrir la cuenta de ahoro vivienda en la ap del Banco Estado y qué necesito pa' postular al subsidio habitaional?,"['<1-hop>\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nRespuesta\n\nPaso 1: Ingresa a la App Banco estado\n\nPaso 2: Dirígete a la opción menú productos\n\nPaso 3: Selecciona abrir Cuenta de Ahorro Vivienda\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab', '<2-hop>\n\nQué es la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nEs una Cuenta unipersonal y reajustable de acuerdo a la variación de la UF, con la que puedes postular a Subsidio Habitacional.\n\nGana intereses y reajustes anualmente por los Depósitos mantenidos por 90 días o más en tu Cuenta. Además, te permite realizar giros de hasta 30 UF diarias, o montos mayores con un aviso de 7 días de anticipación.\n\nCon esta Cuenta de ahorro puedes postular al Subsidio Habitacional del D. S. Nº 40 de 2004 del Ministerio de Vivienda y Urbanismo, inmediatamente después de haber completado el ahorro mínimo exigido. También puedes postular al Subsidio General de Interés Territorial (ex Renovación Urbana) o de Rehabilitación Patrimonial contemplado en el D. S. Nº 40/2004 del MINVU.\n\nQué es la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab']","Para abrir la cuenta de ahorro vivienda, primero ingresa a la App Banco Estado, luego ve al menú de productos y selecciona la opción ""Abrir Cuenta de Ahorro Vivienda"". Esa cuenta es unipersonal y se reajusta según la UF; al mantener depósitos por 90 días o más, generas intereses y puedes postular al Subsidio Habitacional del D.S. Nº 40 de 2004 del MINVU una vez que hayas completado el ahorro mínimo exigido.",,,,multi_hop_abstract_query_synthesizer
¿Cómo pueod usar la App del Banco Estado pa abrir la cuenta de ahorro vivienda y qué tiene que ver eso con el subsidio habitacional?,"['<1-hop>\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nRespuesta\n\nPaso 1: Ingresa a la App Banco estado\n\nPaso 2: Dirígete a la opción menú productos\n\nPaso 3: Selecciona abrir Cuenta de Ahorro Vivienda\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab', '<2-hop>\n\nQué es la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nEs una Cuenta unipersonal y reajustable de acuerdo a la variación de la UF, con la que puedes postular a Subsidio Habitacional.\n\nGana intereses y reajustes anualmente por los Depósitos mantenidos por 90 días o más en tu Cuenta. Además, te permite realizar giros de hasta 30 UF diarias, o montos mayores con un aviso de 7 días de anticipación.\n\nCon esta Cuenta de ahorro puedes postular al Subsidio Habitacional del D. S. Nº 40 de 2004 del Ministerio de Vivienda y Urbanismo, inmediatamente después de haber completado el ahorro mínimo exigido. También puedes postular al Subsidio General de Interés Territorial (ex Renovación Urbana) o de Rehabilitación Patrimonial contemplado en el D. S. Nº 40/2004 del MINVU.\n\nQué es la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab']","Para abrir la Cuenta de Ahorro Vivienda usando la App del Banco Estado, debes seguir estos pasos: ingresar a la app, ir al menú de productos y seleccionar la opción de abrir la Cuenta de Ahorro Vivienda. Esta cuenta es unipersonal y se reajusta según la variación de la UF; al mantener depósitos por 90 días o más, generas intereses y puedes postular al Subsidio Habitacional del D.S. Nº 40 de 2004 del MINVU una vez que hayas cumplido con el ahorro mínimo exigido.",,,,multi_hop_abstract_query_synthesizer
cmo contrato la cuenta de ahorro vivienda y si sirve pa postular al subsidio de renovacion urbana?,"['<1-hop>\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nRespuesta\n\nPaso 1: Ingresa a la App Banco estado\n\nPaso 2: Dirígete a la opción menú productos\n\nPaso 3: Selecciona abrir Cuenta de Ahorro Vivienda\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab', '<2-hop>\n\nQué es la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nEs una Cuenta unipersonal y reajustable de acuerdo a la variación de la UF, con la que puedes postular a Subsidio Habitacional.\n\nGana intereses y reajustes anualmente por los Depósitos mantenidos por 90 días o más en tu Cuenta. Además, te permite realizar giros de hasta 30 UF diarias, o montos mayores con un aviso de 7 días de anticipación.\n\nCon esta Cuenta de ahorro puedes postular al Subsidio Habitacional del D. S. Nº 40 de 2004 del Ministerio de Vivienda y Urbanismo, inmediatamente después de haber completado el ahorro mínimo exigido. También puedes postular al Subsidio General de Interés Territorial (ex Renovación Urbana) o de Rehabilitación Patrimonial contemplado en el D. S. Nº 40/2004 del MINVU.\n\nQué es la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab']","Para contratar la Cuenta de Ahorro Vivienda tenés que entrar a la App de Banco Estado, ir al menú de productos y seleccionar la opción de abrir la Cuenta de Ahorro Vivienda. Una vez abierta, la cuenta es unipersonal y se reajusta según la UF; con los depósitos que mantengas 90 días o más puedes ganar intereses y además te permite postular al Subsidio General de Interés Territorial, que antes se llamaba Renovación Urbana, siempre que hayas cumplido el ahorro mínimo exigido.",,,,multi_hop_abstract_query_synthesizer
¿Cómo contrato la cuenta de ahorro vivienda y qué requisitos de elegibilidad debo cumplir?,"['<1-hop>\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nRespuesta\n\nPaso 1: Ingresa a la App Banco estado\n\nPaso 2: Dirígete a la opción menú productos\n\nPaso 3: Selecciona abrir Cuenta de Ahorro Vivienda\n\nCómo contratar tu cuenta de ahorro para la vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab', '<2-hop>\n\nCuáles son los requisitos para la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nLos requisitos son:\n\nSer Persona Natural\n\nSer mayor de 18 años.\n\nNo tener otra Cuenta de Ahorro Vivienda en el sistema financiero.\n\nRealizar un Depósito de apertura de al menos UF 0,5.\n\nCuáles son los requisitos para la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab', '<3-hop>\n\nQué es la Cuenta de Ahorro Vivienda\n\nRespuesta\n\nEs una Cuenta unipersonal y reajustable de acuerdo a la variación de la UF, con la que puedes postular a Subsidio Habitacional.\n\nGana intereses y reajustes anualmente por los Depósitos mantenidos por 90 días o más en tu Cuenta. Además, te permite realizar giros de hasta 30 UF diarias, o montos mayores con un aviso de 7 días de anticipación.\n\nCon esta Cuenta de ahorro puedes postular al Subsidio Habitacional del D. S. Nº 40 de 2004 del Ministerio de Vivienda y Urbanismo, inmediatamente después de haber completado el ahorro mínimo exigido. También puedes postular al Subsidio General de Interés Territorial (ex Renovación Urbana) o de Rehabilitación Patrimonial contemplado en el D. S. Nº 40/2004 del MINVU.\n\nQué es la Cuenta de Ahorro Vivienda\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/ahorro-e-inversiones-/cuentas-de-ahorro-/ahorro-vivienda.html#tabahorro-item-d55526cc6a-tab']","Para contratar la cuenta de ahorro vivienda debes ingresar a la App de Banco Estado, dirigirte al menú de productos y seleccionar la opción “Abrir Cuenta de Ahorro Vivienda”. Los requisitos de elegibilidad son: ser persona natural, ser mayor de 18 años, no tener otra Cuenta de Ahorro Vivienda en el sistema financiero y realizar un depósito de apertura de al menos UF 0,5.",,,,multi_hop_abstract_query_synthesizer
